日期Date,指数代码Index Code,指数中文全称Index Chinese Name(Full),指数中文简称Index Chinese Name,指数英文全称Index English Name(Full),指数英文简称Index Chinese Name,开盘Open,最高High,最低Low,收盘Close,涨跌Change,涨跌幅(%)Change(%),成交量（万手）Volume(M Shares),成交金额（亿元）Turnover,样本数量ConsNumber
20180710,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1380.41,1384.12,1367.23,1379.08,5.45,0.40,1019.89,118.08,80
20180711,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1361.68,1371.43,1342.88,1361.15,-17.93,-1.30,1110.09,133.59,80
20180712,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1361.32,1396.55,1361.20,1392.71,31.57,2.32,1249.64,151.90,80
20180713,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1394.28,1397.09,1386.52,1392.87,0.16,0.01,968.39,122.25,80
20180716,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1391.88,1392.48,1378.69,1385.10,-7.77,-0.56,870.74,109.72,80
20180717,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1383.90,1393.52,1372.81,1393.52,8.42,0.61,925.44,119.38,80
20180718,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1394.77,1404.01,1385.38,1385.41,-8.11,-0.58,1038.60,120.19,80
20180719,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1385.01,1390.22,1364.24,1368.33,-17.08,-1.23,867.00,101.24,80
20180720,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1366.16,1390.31,1363.19,1387.02,18.69,1.37,884.40,105.69,80
20180723,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1384.94,1403.86,1382.40,1403.51,16.50,1.19,978.38,113.87,80
20180724,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1404.86,1435.20,1403.74,1429.60,26.08,1.86,1328.07,147.32,80
20180725,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1430.08,1435.80,1416.38,1418.26,-11.33,-0.79,1093.59,128.74,80
20180726,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1416.37,1422.51,1402.06,1407.12,-11.14,-0.79,1193.69,123.67,80
20180727,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1408.41,1413.05,1401.13,1401.70,-5.42,-0.39,1032.51,96.58,80
20180730,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1402.21,1408.25,1386.32,1392.89,-8.81,-0.63,887.81,96.43,80
20180731,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1391.61,1392.05,1373.83,1379.91,-12.99,-0.93,801.15,88.13,80
20180801,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1382.29,1387.24,1358.85,1359.51,-20.39,-1.48,899.28,101.81,80
20180802,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1353.50,1353.50,1294.98,1320.19,-39.32,-2.89,1125.75,121.15,80
20180803,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1320.83,1327.85,1301.12,1301.63,-18.56,-1.41,729.27,81.91,80
20180806,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1296.16,1298.55,1256.69,1262.34,-39.29,-3.02,923.27,106.57,80
20180807,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1262.45,1288.24,1248.31,1287.78,25.44,2.02,851.93,93.41,80
20180808,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1282.68,1296.01,1275.73,1279.38,-8.40,-0.65,877.72,90.84,80
20180809,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1272.42,1310.86,1271.60,1304.93,25.54,2.00,966.48,99.56,80
20180810,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1305.23,1313.74,1297.18,1309.94,5.02,0.38,705.54,76.31,80
20180813,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1295.11,1316.16,1288.39,1313.05,3.11,0.24,739.92,84.03,80
20180814,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1312.99,1316.23,1305.32,1310.60,-2.45,-0.19,669.78,71.53,80
20180815,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1311.76,1313.40,1278.59,1279.71,-30.89,-2.36,883.92,89.21,80
20180816,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1264.50,1281.35,1252.30,1265.40,-14.31,-1.12,710.27,73.96,80
20180817,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1276.82,1280.46,1244.08,1246.05,-19.35,-1.53,716.22,74.33,80
20180820,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1245.88,1262.83,1238.44,1262.72,16.67,1.34,776.33,80.80,80
20180821,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1265.64,1279.83,1260.78,1273.28,10.56,0.84,713.70,78.43,80
20180822,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1272.61,1273.23,1258.89,1262.15,-11.14,-0.87,713.88,72.04,80
20180823,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1261.75,1275.77,1258.89,1270.49,8.34,0.66,698.53,75.73,80
20180824,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1269.28,1270.18,1260.06,1262.79,-7.70,-0.61,614.17,64.99,80
20180827,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1268.00,1288.87,1268.00,1288.06,25.27,2.00,901.83,92.71,80
20180828,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1290.72,1300.03,1290.72,1297.75,9.68,0.75,842.79,90.25,80
20180829,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1295.37,1297.41,1283.95,1287.04,-10.70,-0.82,656.25,70.06,80
20180830,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1284.52,1289.85,1270.25,1270.83,-16.21,-1.26,708.95,74.98,80
20180831,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1271.07,1273.25,1256.00,1262.56,-8.28,-0.65,736.41,76.06,80
20180903,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1267.44,1270.23,1252.37,1266.89,4.33,0.34,869.23,80.31,80
20180904,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1266.71,1277.71,1262.73,1275.51,8.62,0.68,918.31,89.30,80
20180905,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1273.52,1276.95,1256.47,1256.86,-18.64,-1.46,881.31,83.15,80
20180906,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1252.48,1263.98,1245.54,1249.55,-7.32,-0.58,839.11,88.74,80
20180907,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1253.34,1268.85,1244.14,1252.41,2.86,0.23,809.52,81.09,80
20180910,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1258.58,1262.11,1232.07,1233.53,-18.88,-1.51,930.01,92.58,80
20180911,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1235.17,1244.20,1227.37,1237.25,3.72,0.30,840.50,74.72,80
20180912,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1235.89,1250.33,1230.64,1242.68,5.43,0.44,867.05,90.42,80
20180913,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1251.78,1256.90,1233.93,1250.88,8.20,0.66,916.43,94.31,80
20180914,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1253.99,1267.41,1251.70,1252.40,1.53,0.12,963.97,107.79,80
20180917,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1244.50,1244.50,1233.71,1238.13,-14.27,-1.14,772.31,72.94,80
20180918,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1233.23,1258.67,1229.03,1258.67,20.54,1.66,877.43,88.58,80
20180919,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1254.43,1279.13,1252.10,1270.61,11.94,0.95,1054.80,109.06,80
20180920,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1269.90,1280.77,1268.36,1268.52,-2.08,-0.16,896.14,96.36,80
20180921,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1272.81,1294.02,1266.05,1292.68,24.15,1.90,1102.22,128.86,80
20180925,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1285.03,1294.75,1282.31,1289.70,-2.98,-0.23,771.02,92.83,80
20180926,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1292.42,1309.67,1290.10,1302.24,12.54,0.97,1162.18,122.09,80
20180927,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1302.03,1302.03,1283.52,1284.29,-17.95,-1.38,1028.01,110.30,80
20180928,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1286.27,1299.33,1282.39,1299.26,14.97,1.17,890.80,96.04,80
20181008,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1275.67,1282.78,1253.52,1255.15,-44.11,-3.40,1013.13,100.42,80
20181009,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1256.51,1264.37,1244.77,1250.33,-4.82,-0.38,882.88,84.20,80
20181010,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1253.88,1257.30,1229.58,1236.70,-13.63,-1.09,898.37,102.90,80
20181011,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1193.68,1200.98,1142.06,1149.74,-86.97,-7.03,1515.44,131.21,80
20181012,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1138.32,1151.96,1104.00,1146.43,-3.31,-0.29,1420.85,113.55,80
20181015,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1151.61,1160.55,1128.88,1130.01,-16.42,-1.43,930.27,85.11,80
20181016,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1130.99,1137.91,1099.19,1105.50,-24.51,-2.17,911.78,75.64,80
20181017,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1122.67,1128.14,1091.28,1117.81,12.31,1.11,935.70,87.58,80
20181018,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1109.67,1109.67,1089.56,1089.99,-27.82,-2.49,1010.89,77.89,80
20181019,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1073.25,1122.33,1071.44,1120.88,30.88,2.83,1085.81,91.23,80
20181022,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1132.78,1187.05,1132.78,1175.10,54.23,4.84,1507.78,133.79,80
20181023,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1175.89,1177.88,1142.60,1150.38,-24.73,-2.10,1120.04,98.53,80
20181024,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1144.51,1166.61,1143.61,1154.55,4.17,0.36,930.09,79.64,80
20181025,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1122.77,1150.75,1114.71,1149.44,-5.10,-0.44,926.54,81.07,80
20181026,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1157.36,1166.02,1144.29,1149.59,0.14,0.01,901.55,73.17,80
20181029,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1144.28,1147.25,1126.14,1131.29,-18.30,-1.59,802.67,66.44,80
20181030,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1128.11,1145.91,1116.08,1137.38,6.09,0.54,930.85,80.55,80
20181031,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1138.64,1167.13,1138.64,1160.70,23.32,2.05,1100.51,93.34,80
20181101,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1168.82,1187.94,1165.88,1168.61,7.91,0.68,1390.96,120.43,80
20181102,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1189.96,1216.80,1187.79,1216.80,48.19,4.12,1772.83,167.05,80
20181105,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1228.49,1248.46,1224.06,1236.65,19.85,1.63,1769.00,165.52,80
20181106,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1237.18,1237.22,1218.20,1232.17,-4.48,-0.36,1597.01,141.52,80
20181107,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1234.24,1243.86,1223.98,1224.33,-7.84,-0.64,1507.54,140.04,80
20181108,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1233.48,1234.75,1214.28,1215.45,-8.88,-0.73,1128.98,97.60,80
20181109,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1212.16,1223.13,1208.66,1213.82,-1.63,-0.13,1322.25,94.80,80
20181112,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1212.24,1252.23,1210.80,1252.07,38.24,3.15,1716.13,137.19,80
20181113,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1237.42,1270.95,1234.85,1263.94,11.87,0.95,2162.43,158.94,80
20181114,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1260.90,1274.00,1257.34,1259.38,-4.56,-0.36,1717.93,126.74,80
20181115,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1257.23,1274.67,1256.54,1274.67,15.29,1.21,1483.34,113.93,80
20181116,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1278.81,1293.25,1276.19,1282.66,7.99,0.63,1722.84,149.60,80
20181119,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1283.13,1289.02,1271.64,1288.66,6.00,0.47,1706.94,137.49,80
20181120,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1277.86,1279.58,1253.84,1256.05,-32.61,-2.53,1612.85,138.98,80
20181121,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1240.64,1265.01,1239.49,1264.45,8.40,0.67,1262.76,104.06,80
20181122,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1267.39,1275.58,1257.74,1261.01,-3.44,-0.27,1074.27,89.72,80
20181123,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1260.55,1261.62,1211.27,1214.12,-46.89,-3.72,1357.85,110.62,80
20181126,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1215.36,1225.13,1209.18,1216.54,2.42,0.20,855.02,71.65,80
20181127,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1225.40,1238.13,1225.40,1232.97,16.43,1.35,960.82,92.20,80
20181128,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1235.61,1262.13,1225.98,1262.12,29.15,2.36,1499.84,138.08,80
20181129,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1268.95,1275.33,1244.76,1245.02,-17.10,-1.35,1409.21,127.86,80
20181130,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1243.20,1265.00,1239.31,1264.63,19.61,1.58,1347.24,129.30,80
20181203,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1295.91,1302.58,1285.34,1292.29,27.65,2.19,1865.59,180.68,80
20181204,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1287.99,1293.13,1282.67,1292.62,0.34,0.03,1257.50,119.07,80
20181205,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1271.30,1306.50,1268.47,1300.42,7.80,0.60,1480.06,151.61,80
20181206,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1293.57,1304.32,1281.84,1284.20,-16.22,-1.25,1366.78,138.16,80
20181207,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1287.69,1292.37,1283.23,1288.99,4.79,0.37,987.40,101.72,80
20181210,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1280.71,1285.69,1269.24,1273.74,-15.25,-1.18,1046.83,102.18,80
20181211,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1278.80,1285.29,1274.62,1283.30,9.57,0.75,884.29,89.86,80
20181212,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1289.21,1299.21,1288.92,1292.29,8.98,0.70,1061.91,113.29,80
20181213,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1296.83,1310.66,1286.31,1304.17,11.88,0.92,1206.82,118.98,80
20181214,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1301.86,1307.10,1275.80,1276.61,-27.56,-2.11,1174.02,112.73,80
20181217,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1271.72,1274.02,1252.81,1266.58,-10.02,-0.79,1004.81,111.49,80
20181218,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1260.44,1274.26,1253.61,1265.93,-0.65,-0.05,901.37,101.94,80
20181219,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1266.36,1267.36,1239.63,1241.51,-24.42,-1.93,792.56,89.73,80
20181220,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1241.36,1253.24,1237.76,1245.98,4.47,0.36,876.52,100.48,80
20181221,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1241.57,1245.42,1221.36,1232.94,-13.04,-1.05,889.57,103.54,80
20181224,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1230.74,1243.73,1226.26,1242.74,9.80,0.79,800.99,86.91,80
20181225,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1229.67,1232.04,1203.56,1226.34,-16.40,-1.32,1051.11,103.49,80
20181226,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1226.53,1235.83,1218.09,1220.55,-5.79,-0.47,871.71,90.52,80
20181227,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1237.74,1240.13,1207.86,1207.90,-12.65,-1.04,1020.14,100.26,80
20181228,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1208.19,1212.00,1194.90,1209.13,1.22,0.10,1035.54,100.47,80
20190102,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1210.24,1211.98,1194.26,1197.84,-11.29,-0.93,788.07,75.42,80
20190103,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1195.96,1207.71,1185.70,1188.01,-9.83,-0.82,825.69,77.80,80
20190104,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1178.43,1219.47,1174.44,1219.37,31.36,2.64,1261.71,120.87,80
20190107,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1227.06,1252.15,1225.10,1250.84,31.47,2.58,1555.14,143.92,80
20190108,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1248.60,1258.63,1245.94,1254.96,4.12,0.33,1333.96,131.94,80
20190109,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1253.48,1262.85,1236.66,1245.89,-9.07,-0.72,1521.51,160.90,80
20190110,399808,中证新能源指数,中证新能,CSI New Energy Index,CSI New Energy,1248.78,1267.68,1247.66,1258.77,12.88,1.03,1572.53,141.80,80
