日期Date,指数代码Index Code,指数中文全称Index Chinese Name(Full),指数中文简称Index Chinese Name,指数英文全称Index English Name(Full),指数英文简称Index Chinese Name,开盘Open,最高High,最低Low,收盘Close,涨跌Change,涨跌幅(%)Change(%),成交量（万手）Volume(M Shares),成交金额（亿元）Turnover,样本数量ConsNumber
20221024,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1507.55,-29.86,-1.94,,,4908
20221025,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1506.55,-1.00,-0.07,,,4908
20221026,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1528.06,21.51,1.43,,,4908
20221027,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1509.92,-18.14,-1.19,,,4908
20221028,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1474.95,-34.98,-2.32,,,4908
20221031,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1469.84,-5.10,-0.35,,,4908
20221101,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1510.99,41.14,2.80,,,4908
20221102,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1531.42,20.43,1.35,,,4906
20221103,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1531.78,0.36,0.02,,,4903
20221104,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1575.53,43.75,2.86,,,4903
20221107,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1574.23,-1.30,-0.08,,,4903
20221108,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1563.78,-10.45,-0.66,,,4903
20221109,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1550.53,-13.25,-0.85,,,4903
20221110,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1532.12,-18.42,-1.19,,,4909
20221111,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1560.66,28.54,1.86,,,4909
20221114,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1551.33,-9.33,-0.60,,,4909
20221115,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1582.93,31.60,2.04,,,4907
20221116,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1569.83,-13.10,-0.83,,,4907
20221117,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1564.47,-5.36,-0.34,,,4907
20221118,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1557.87,-6.61,-0.42,,,4907
20221121,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1552.31,-5.56,-0.36,,,4905
20221122,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1535.11,-17.20,-1.11,,,4905
20221123,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1534.51,-0.60,-0.04,,,4902
20221124,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1533.97,-0.54,-0.04,,,4899
20221125,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1521.54,-12.43,-0.81,,,4899
20221128,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1513.37,-8.17,-0.54,,,4899
20221129,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1541.40,28.03,1.85,,,4899
20221130,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1544.86,3.47,0.22,,,4899
20221201,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1563.36,18.50,1.20,,,4899
20221202,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1557.93,-5.44,-0.35,,,4899
20221205,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1567.03,9.10,0.58,,,4897
20221206,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1573.36,6.33,0.40,,,4897
20221207,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1570.24,-3.12,-0.20,,,4896
20221208,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1571.73,1.49,0.10,,,4896
20221209,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1583.10,11.37,0.72,,,4896
20221212,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1572.13,-10.97,-0.69,,,4896
20221213,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1561.65,-10.48,-0.67,,,4896
20221214,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1563.84,2.19,0.14,,,4896
20221215,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1565.86,2.02,0.13,,,4895
20221216,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1556.53,-9.33,-0.60,,,4895
20221219,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1537.70,-18.83,-1.21,,,4895
20221220,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1516.66,-21.04,-1.37,,,4895
20221221,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1513.06,-3.60,-0.24,,,4895
20221222,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1513.33,0.28,0.02,,,4895
20221223,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1507.29,-6.04,-0.40,,,4895
20221227,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1544.45,17.43,1.14,,,4894
20221228,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1539.48,-4.97,-0.32,,,4893
20221229,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1540.40,0.92,0.06,,,4891
20221230,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1542.03,1.63,0.11,,,4891
20230103,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1556.81,14.78,0.96,,,4891
20230104,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1555.52,-1.29,-0.08,,,4890
20230105,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1583.94,28.42,1.83,,,4890
20230106,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1589.07,5.13,0.32,,,4890
20230109,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1599.13,10.06,0.63,,,4890
20230110,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1604.36,5.23,0.33,,,4890
20230111,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1595.14,-9.22,-0.57,,,4888
20230112,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1595.48,0.33,0.02,,,4888
20230113,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1610.63,15.15,0.95,,,4887
20230116,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1628.85,18.22,1.13,,,4885
20230117,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1629.21,0.37,0.02,,,4885
20230118,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1628.33,-0.88,-0.05,,,4885
20230119,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1639.78,11.45,0.70,,,4885
20230120,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1648.70,8.92,0.54,,,4885
20230130,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1657.18,8.48,0.51,,,4885
20230131,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1640.65,-16.53,-1.00,,,4885
20230201,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1656.47,15.82,0.96,,,4885
20230202,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1657.16,0.69,0.04,,,4883
20230203,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1647.01,-10.15,-0.61,,,4881
20230206,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1626.38,-20.63,-1.25,,,4881
20230207,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1625.68,-0.70,-0.04,,,4881
20230208,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1618.17,-7.51,-0.46,,,4881
20230209,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1642.56,24.39,1.51,,,4879
20230210,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1630.11,-12.45,-0.76,,,4879
20230213,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1646.63,16.52,1.01,,,4879
20230214,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1643.96,-2.67,-0.16,,,4879
20230215,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1636.29,-7.67,-0.47,,,5453
20230216,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1620.87,-15.42,-0.94,,,5453
20230217,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1599.89,-20.98,-1.29,,,5453
20230220,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1623.61,23.72,1.48,,,5453
20230221,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1620.37,-3.24,-0.20,,,5453
20230222,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1612.66,-7.71,-0.48,,,5453
20230223,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1612.24,-0.42,-0.03,,,5451
20230224,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1598.49,-13.76,-0.85,,,5451
20230227,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1594.81,-3.68,-0.23,,,5451
20230228,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1601.04,6.23,0.39,,,5451
20230301,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1615.16,14.12,0.88,,,5451
20230302,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1604.53,-10.63,-0.66,,,5451
20230303,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1606.42,1.89,0.12,,,5451
20230306,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1610.34,3.92,0.24,,,5451
20230307,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1585.25,-25.10,-1.56,,,5451
20230308,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1580.61,-4.64,-0.29,,,5451
20230309,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1576.99,-3.62,-0.23,,,5451
20230310,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1558.24,-18.74,-1.19,,,5451
20230313,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1569.28,11.04,0.71,,,5451
20230314,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1557.54,-11.74,-0.75,,,5451
20230315,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1554.92,-2.62,-0.17,,,5451
20230316,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1535.11,-19.81,-1.27,,,5451
20230317,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1535.37,0.25,0.02,,,5449
20230320,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1526.51,-8.85,-0.58,,,5448
20230321,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1548.89,22.38,1.47,,,5448
20230322,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1551.70,2.80,0.18,,,5448
20230323,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1562.98,11.28,0.73,,,5448
20230324,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1559.90,-3.08,-0.20,,,5448
20230327,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1558.10,-1.80,-0.12,,,5448
20230328,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1553.85,-4.24,-0.27,,,5446
20230329,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1559.86,6.01,0.39,,,5446
20230330,930950,中证偏股型基金指数,偏股基金,CSI Partial Equity Funds Index,Partial Equity Funds,,,,1569.35,9.49,0.61,,,5442
20160905,H11023,中证债券型基金指数,债券基金,CSI Bond Fund Index,Bond Fund,,,,2529.07,1.03,0.04,0.00,0.00,925
20160906,H11023,中证债券型基金指数,债券基金,CSI Bond Fund Index,Bond Fund,,,,2530.18,1.11,0.04,0.00,0.00,925
20160907,H11023,中证债券型基金指数,债券基金,CSI Bond Fund Index,Bond Fund,,,,2530.27,0.09,0.00,0.00,0.00,925
20160908,H11023,中证债券型基金指数,债券基金,CSI Bond Fund Index,Bond Fund,,,,2530.80,0.54,0.02,0.00,0.00,925
20160909,H11023,中证债券型基金指数,债券基金,CSI Bond Fund Index,Bond Fund,,,,2530.98,0.18,0.01,0.00,0.00,925
20160912,H11023,中证债券型基金指数,债券基金,CSI Bond Fund Index,Bond Fund,,,,2528.18,-2.80,-0.11,0.00,0.00,925
20160913,H11023,中证债券型基金指数,债券基金,CSI Bond Fund Index,Bond Fund,,,,2528.86,0.68,0.03,0.00,0.00,925
20160914,H11023,中证债券型基金指数,债券基金,CSI Bond Fund Index,Bond Fund,,,,2529.15,0.30,0.01,0.00,0.00,925
20160919,H11023,中证债券型基金指数,债券基金,CSI Bond Fund Index,Bond Fund,,,,2530.21,1.06,0.04,0.00,0.00,925
20160920,H11023,中证债券型基金指数,债券基金,CSI Bond Fund Index,Bond Fund,,,,2530.34,0.12,0.00,0.00,0.00,925
20160921,H11023,中证债券型基金指数,债券基金,CSI Bond Fund Index,Bond Fund,,,,2530.63,0.29,0.01,0.00,0.00,925
20160922,H11023,中证债券型基金指数,债券基金,CSI Bond Fund Index,Bond Fund,,,,2532.14,1.52,0.06,0.00,0.00,925
20160923,H11023,中证债券型基金指数,债券基金,CSI Bond Fund Index,Bond Fund,,,,2533.73,1.59,0.06,0.00,0.00,925
20160926,H11023,中证债券型基金指数,债券基金,CSI Bond Fund Index,Bond Fund,,,,2532.80,-0.93,-0.04,0.00,0.00,925
20160927,H11023,中证债券型基金指数,债券基金,CSI Bond Fund Index,Bond Fund,,,,2533.39,0.59,0.02,0.00,0.00,925
20160928,H11023,中证债券型基金指数,债券基金,CSI Bond Fund Index,Bond Fund,,,,2533.42,0.03,0.00,0.00,0.00,925
20160929,H11023,中证债券型基金指数,债券基金,CSI Bond Fund Index,Bond Fund,,,,2534.19,0.78,0.03,0.00,0.00,925
20160930,H11023,中证债券型基金指数,债券基金,CSI Bond Fund Index,Bond Fund,,,,2535.38,1.19,0.05,0.00,0.00,925
20161010,H11023,中证债券型基金指数,债券基金,CSI Bond Fund Index,Bond Fund,,,,2540.02,4.64,0.18,0.00,0.00,925
20161011,H11023,中证债券型基金指数,债券基金,CSI Bond Fund Index,Bond Fund,,,,2540.90,0.88,0.03,0.00,0.00,925
20161012,H11023,中证债券型基金指数,债券基金,CSI Bond Fund Index,Bond Fund,,,,2540.80,-0.10,0.00,0.00,0.00,925
20161013,H11023,中证债券型基金指数,债券基金,CSI Bond Fund Index,Bond Fund,,,,2541.63,0.84,0.03,0.00,0.00,925
20161014,H11023,中证债券型基金指数,债券基金,CSI Bond Fund Index,Bond Fund,,,,2543.99,2.36,0.09,0.00,0.00,925
20161017,H11023,中证债券型基金指数,债券基金,CSI Bond Fund Index,Bond Fund,,,,2544.11,0.12,0.00,0.00,0.00,925
20161018,H11023,中证债券型基金指数,债券基金,CSI Bond Fund Index,Bond Fund,,,,2545.59,1.48,0.06,0.00,0.00,925
